iteration,preprocess_ms,inference_ms,postprocess_ms,detector_total_ms,detection_count
0,1.7558000108692795,19.584599998779595,0.30109999352134764,21.641500003170222,2
1,1.6875000001164153,19.070400012424216,0.2902999985963106,21.04820001113694,2
2,1.9172999891452491,19.656500007840805,0.22509999689646065,21.798899993882515,2
3,1.876900001661852,18.31240000319667,0.17590000061318278,20.365200005471706,2
4,1.7327999958069995,19.020699997781776,0.29399999766610563,21.04749999125488,2
5,1.8738999933702871,18.791299997246824,0.20429999858606607,20.869499989203177,2
6,1.6347999917343259,18.255700008012354,0.19189999147783965,20.08239999122452,2
7,1.7106000013882294,18.25280000048224,0.1753999968059361,20.138799998676404,2
8,1.5631999995093793,18.418699997710064,0.2049000031547621,20.186800000374205,2
9,1.9494999869493768,20.164800007478334,0.1951000012923032,22.309399995720014,2
10,1.5922000020509586,18.047099991235882,0.2072000061161816,19.846499999403022,2
11,1.7699000018183142,18.35420000134036,0.32839999767020345,20.452500000828877,2
12,1.6638999950373545,17.19470000534784,0.20539999241009355,19.06399999279529,2
13,1.5180000045802444,18.209400004707277,0.3212999872630462,20.048699996550567,2
14,1.9154999899910763,19.340600003488362,0.2131000073859468,21.469200000865385,2
15,1.988899995922111,19.6604000084335,0.3001000004587695,21.94940000481438,2
16,1.8654999876162037,20.726200003991835,0.31460000900551677,22.906300000613555,2
17,2.080599995679222,19.959099998231977,0.19750000501517206,22.23719999892637,2
18,1.60830000822898,19.10879999923054,0.31960000342223793,21.03670001088176,2
19,1.9939000048907474,19.809699995676056,0.2992999943671748,22.102899994933978,2
20,1.9259999971836805,20.020500000100583,0.2978000120492652,22.24430000933353,2
21,2.1137000003363937,19.671700007165782,0.2221999893663451,22.00759999686852,2
22,1.5322999970521778,19.175900000846013,0.29960001120343804,21.00780000910163,2
23,1.672600003075786,19.993399997474626,0.3166000096825883,21.982600010233,2
24,2.119600001606159,21.463600001879968,0.440500007243827,24.023700010729954,2
25,1.936000000569038,22.572999994736165,0.21179999748710543,24.72079999279231,2
26,2.1004000009270385,18.74899999529589,0.2106000029016286,21.059999999124557,2
27,1.710199998342432,19.882799999322742,0.22679999528918415,21.81979999295436,2
28,1.9835999992210418,19.736799993552268,0.21090000518597662,21.931299997959286,2
29,1.9423000048846006,19.141299999319017,0.2840000088326633,21.36760001303628,2
30,1.8603999924380332,21.060300001408905,0.2300000051036477,23.150699998950586,2
31,2.002499997615814,20.244899991666898,0.22560000070370734,22.47299998998642,2
32,2.0755999867105857,20.00190000399016,0.30519999563694,22.382699986337684,2
33,1.9372999959159642,19.499600006383844,0.20809999841731042,21.64500000071712,2
34,1.5574999997625127,18.92240000597667,0.299000006634742,20.778900012373924,2
35,1.8605000077513978,19.27140000043437,0.20789999689441174,21.33980000508018,2
36,1.6641999973217025,16.810000000987202,0.2018999948631972,18.6760999931721,2
37,1.5776999935042113,15.964100006385706,0.19719998817890882,17.738999988068826,2
38,1.5725999983260408,17.93790000374429,0.29150000773370266,19.802000009804033,2
39,1.895000008516945,19.06069999677129,0.2960999991046265,21.251800004392862,2
40,1.9303000008221716,19.116099996608682,0.2936000091722235,21.340000006603077,2
41,1.8388000025879592,20.220600010361522,0.23499999952036887,22.29440001246985,2
42,1.7362000071443617,20.096799999009818,0.3105999930994585,22.143599999253638,2
43,2.058099998976104,20.104800001718104,0.3171999996993691,22.480100000393577,2
44,2.051000003120862,21.03809999243822,0.34520000917837024,23.43430000473745,2
45,2.3681000020587817,20.929599995724857,0.3240999940317124,23.62179999181535,2
46,1.9920000049751252,20.501499995589256,0.3183000080753118,22.811800008639693,2
47,1.9937999895773828,20.82669999799691,0.3394000086700544,23.15989999624435,2
48,1.7877000063890591,18.82129999285098,0.1964999974006787,20.80549999664072,2
49,1.9860000029439107,20.508300003712066,0.2866999857360497,22.780999992392026,2
50,1.8641999922692776,18.422300010570325,0.20680000307038426,20.493300005909987,2
51,1.800300000468269,20.080100002815016,0.295300007564947,22.17570001084823,2
52,1.971399993635714,19.898400001693517,0.2443999983370304,22.11419999366626,2
53,1.9407000072533265,20.912499996484257,0.31570000282954425,23.168900006567128,2
54,2.176900001359172,20.51960000244435,0.2834000042639673,22.97990000806749,2
55,2.1969000081298873,19.12799999990966,0.2840999950421974,21.609000003081746,2
56,1.8323000113014132,19.998199990368448,0.30300000798888505,22.133500009658746,2
57,1.9044999935431406,19.744200006243773,0.3369999903952703,21.985699990182184,2
58,1.8514999974286184,19.258000000263564,0.3327000013086945,21.442199999000877,2
59,1.8629999976838008,20.397300002514385,0.21899999410379678,22.479299994301982,2
60,1.822400008677505,19.589100003940985,0.21600000036414713,21.627500012982637,2
61,1.8367999873589724,20.012400011182763,0.384599989047274,22.23379998758901,2
62,1.6345999902114272,17.727099999319762,0.29769999673590064,19.65939998626709,2
63,1.8570000102045015,19.72589999786578,0.30499999411404133,21.887900002184324,2
64,1.845500009949319,20.006099992315285,0.28420001035556197,22.135800012620166,2
65,1.7576999962329865,19.94550001109019,0.2133999951183796,21.916600002441555,2
66,1.6300999996019527,20.058900001458824,0.3453999961493537,22.03439999721013,2
67,2.1554999984800816,20.443400004296564,0.3181999927619472,22.917099995538592,2
68,1.9383000035304576,20.94040000520181,0.5532999930437654,23.432000001776032,2
69,2.0109999895794317,20.19410001230426,0.2775999892037362,22.48269999108743,2
70,1.9179999944753945,20.556200004648417,0.30649999098386616,22.780699990107678,2
71,1.9799000001512468,20.65779999247752,0.31350000062957406,22.951199993258342,2
72,1.9663999992189929,19.108299995423295,0.2869000018108636,21.36159999645315,2
73,1.7785999953048304,18.916400003945455,0.30670000705868006,21.001700006308965,2
74,1.7984000005526468,18.495299998903647,0.2960999991046265,20.58979999856092,2
75,1.8598000024212524,20.303099998272955,0.425199992605485,22.588099993299693,2
76,1.670199999352917,17.953599992324598,0.1922000083141029,19.815999999991618,2
77,1.7816000035963953,18.50679999915883,0.18899999849963933,20.477400001254864,2
78,1.632999992580153,19.831400000839494,0.2786999975796789,21.743099990999326,2
79,1.5518000000156462,18.978099993546493,0.19639999663922936,20.72629999020137,2
80,1.5792000049259514,17.860399995697662,0.19550000433810055,19.635100004961714,2
81,1.7075000068871304,17.763399999239482,0.20179999410174787,19.67270000022836,2
82,1.8262000085087493,18.962300004204735,0.20229999790899456,20.99080001062248,2
83,1.6115999897010624,18.098500004271045,0.29719999292865396,20.00729998690076,2
84,1.9867999944835901,19.287899995106272,0.28220000967849046,21.556899999268353,2
85,1.6105999966384843,19.35260000755079,0.2826999989338219,21.245900003123097,2
86,1.966700001503341,19.076500000664964,0.2871000033337623,21.330300005502068,2
87,1.7949000030057505,19.628699999884702,0.28989999555051327,21.713499998440966,2
88,1.7625999898882583,19.45200000773184,0.2837999927578494,21.498399990377948,2
89,1.99280001106672,19.18219999060966,0.2975999959744513,21.472599997650832,2
90,1.9886999943992123,18.830800006981008,0.19360000442247838,21.0131000058027,2
91,1.5395000082207844,18.403900001430884,0.28539999038912356,20.228800000040792,2
92,1.7990000051213428,17.859700004919432,0.19549998978618532,19.85419999982696,2
93,1.7580999992787838,19.948700006352738,0.20700000459328294,21.913800010224804,2
94,1.8858999974327162,18.15050000732299,0.19580000662244856,20.232200011378154,2
95,1.5373999922303483,18.961900001158938,0.18940000154543668,20.688699994934723,2
96,2.150400003301911,19.662399994558655,0.32700000156182796,22.139799999422394,2
97,1.9211000035284087,19.779900001594797,0.3265999985160306,22.027600003639236,2
98,2.0644999895012006,20.449800009373575,0.3336999943712726,22.84799999324605,2
99,2.7550999948289245,20.30239999294281,0.31940000189933926,23.376899989671074,2
