iteration,prepare_ms,inference_ms
0,9.864999771118164,207.1100001335144
1,9.485000133514404,219.09500002861023
2,9.940000057220459,215.74499988555908
3,9.544999837875366,213.6800000667572
4,10.019999980926514,227.84499979019165
5,9.675000190734863,214.5349998474121
6,9.97000002861023,218.9800000190735
7,9.72000002861023,215.86500000953674
8,9.920000076293945,214.30499982833862
9,9.799999952316284,220.16499996185303
10,9.75,215.17499995231628
11,9.520000219345093,213.8199999332428
12,9.835000038146973,217.0849997997284
13,10.055000066757202,229.2850000858307
14,9.545000076293945,214.34999990463257
15,9.950000047683716,210.24000000953674
16,9.794999837875366,222.94500017166138
17,10.009999990463257,214.1449999809265
18,9.575000047683716,216.02999997138977
19,9.880000114440918,213.61500000953674
20,9.68999981880188,223.75500011444092
21,9.97000002861023,213.97500014305115
22,10.244999885559082,217.18499994277954
23,9.819999933242798,216.24000000953674
24,9.765000104904175,219.6399998664856
25,9.940000057220459,218.18499994277954
26,9.615000009536743,225.6650002002716
27,9.990000009536743,214.8050000667572
28,9.644999980926514,216.6449999809265
29,9.444999933242798,216.6100001335144
30,9.630000114440918,219.61500000953674
31,9.684999942779541,216.7849998474121
32,9.47000002861023,212.96000003814697
33,9.544999837875366,212.78000020980835
34,9.609999895095825,212.5550000667572
35,10.009999990463257,217.48499989509583
36,9.670000076293945,215.67499995231628
37,9.459999799728394,213.03000020980835
38,9.474999904632568,212.82000017166138
39,9.625,237.97499990463257
40,9.789999961853027,214.81500005722046
41,9.585000038146973,211.4300000667572
42,10.15499997138977,225.7699999809265
43,9.884999990463257,207.58500003814697
44,9.825000047683716,214.0699999332428
45,9.795000076293945,212.22000002861023
46,9.559999942779541,216.20000004768372
47,9.724999904632568,208.46000003814697
48,9.589999914169312,222.5550000667572
49,10.035000085830688,221.6800000667572
50,9.669999837875366,212.4150002002716
51,9.875,213.35000014305115
52,9.584999799728394,217.5900001525879
53,9.714999914169312,227.09999990463257
54,9.975000143051147,249.2699999809265
55,9.644999980926514,225.42499995231628
56,9.664999961853027,217.22500014305115
57,9.974999904632568,224.00500011444092
58,9.78499984741211,212.85000014305115
59,9.605000019073486,213.4650001525879
60,9.519999980926514,217.71000003814697
61,9.84499979019165,210.86500000953674
62,9.855000019073486,214.18500018119812
63,9.619999885559082,216.20000004768372
64,9.484999895095825,212.65499997138977
65,9.664999961853027,209.34999990463257
66,9.504999876022339,221.60000014305115
67,9.805000066757202,210.0199999809265
68,9.68999981880188,213.90500020980835
69,9.71999979019165,218.40500020980835
70,9.53499984741211,221.80999994277954
71,9.795000076293945,208.48499989509583
72,9.495000123977661,213.2699999809265
73,9.77999997138977,212.89999985694885
74,9.40499997138977,208.00500011444092
75,9.65499997138977,210.00999999046326
76,9.700000047683716,217.09999990463257
77,9.600000143051147,209.90499997138977
78,9.545000076293945,215.36500000953674
79,9.710000038146973,211.24499988555908
80,9.870000123977661,212.49000000953674
81,9.97000002861023,212.68999981880188
82,9.40500020980835,212.49499988555908
83,9.644999980926514,218.375
84,9.190000057220459,210.0350000858307
85,9.549999952316284,213.45000004768372
86,9.324999809265137,209.32000017166138
87,9.164999961853027,218.29999995231628
88,9.359999895095825,221.3600001335144
89,9.474999904632568,215.09500002861023
90,9.319999933242798,210.7300000190735
91,9.049999952316284,213.92000007629395
92,9.274999856948853,214.63499999046326
93,9.525000095367432,222.97499990463257
94,9.290000200271606,204.28999996185303
95,9.089999914169312,215.40000009536743
96,9.349999904632568,212.3600001335144
97,9.299999952316284,214.3399999141693
98,9.214999914169312,210.1100001335144
99,9.200000047683716,210.7300000190735
100,9.304999828338623,209.9850001335144
101,9.294999837875366,213.14000010490417
102,9.230000019073486,215.0550000667572
103,9.230000019073486,215.00999999046326
104,9.164999961853027,220.04999995231628
105,9.180000066757202,213.7699999809265
106,9.369999885559082,210.27500009536743
107,9.240000009536743,213.0550000667572
108,9.474999904632568,209.82000017166138
109,9.174999952316284,216.62000012397766
110,9.375,211.41999983787537
111,9.15499997138977,220.4100000858307
112,9.34500002861023,211.17000007629395
113,9.18999981880188,210.74000000953674
114,9.269999980926514,209.16499996185303
115,9.15499997138977,231.14000010490417
116,9.355000019073486,207.92499995231628
117,9.105000019073486,214.95499992370605
118,9.15499997138977,205.0550000667572
119,9.190000057220459,212.80999994277954
120,9.325000047683716,215.64999985694885
121,9.315000057220459,216.10999989509583
122,9.204999923706055,207.29999995231628
123,9.329999923706055,215.22500014305115
124,9.275000095367432,211.4300000667572
125,9.150000095367432,212.71000003814697
126,9.289999961853027,213.9649999141693
127,9.140000104904175,212.85999989509583
