iteration,prepare_ms,inference_ms
0,9.660000085830688,219.10999989509583
1,10.210000038146973,209.37000012397766
2,9.53499984741211,216.6800000667572
3,9.860000133514404,213.02499985694885
4,9.509999990463257,218.04999995231628
5,9.71500015258789,213.8050000667572
6,9.944999933242798,214.45000004768372
7,9.539999961853027,215.85000014305115
8,9.700000047683716,221.25499987602234
9,9.585000038146973,213.14999985694885
10,10.170000076293945,213.6949999332428
11,9.800000190734863,212.04999995231628
12,10.045000076293945,214.04999995231628
13,9.775000095367432,228.49000000953674
14,10.015000104904175,211.24499988555908
15,9.610000133514404,212.7149999141693
16,9.609999895095825,209.0699999332428
17,9.59500002861023,213.3050000667572
18,9.914999961853027,209.00500011444092
19,9.829999923706055,212.3399999141693
20,9.900000095367432,209.95499992370605
21,9.839999914169312,216.97500014305115
22,9.994999885559082,205.19000005722046
23,9.690000057220459,217.2649998664856
24,9.765000104904175,207.61500000953674
25,10.289999961853027,212.96000003814697
26,9.914999961853027,214.8050000667572
27,9.684999942779541,211.95499992370605
28,9.615000009536743,217.44999980926514
29,9.589999914169312,211.69500017166138
30,9.544999837875366,219.90000009536743
31,9.639999866485596,219.49500012397766
32,9.829999923706055,213.61500000953674
33,9.704999923706055,220.06500005722046
34,9.585000038146973,210.34499979019165
35,9.585000038146973,225.90499997138977
36,9.72000002861023,224.24000000953674
37,9.460000038146973,214.4100000858307
38,9.514999866485596,211.24000000953674
39,9.59000015258789,215.5149998664856
40,9.515000104904175,220.1949999332428
41,9.859999895095825,214.86500000953674
42,9.390000104904175,215.29499983787537
43,9.535000085830688,210.98499989509583
44,9.855000019073486,214.2300000190735
45,9.570000171661377,213.71999979019165
46,9.75,213.26500010490417
47,9.859999895095825,216.04500007629395
48,9.649999856948853,211.8050000667572
49,9.675000190734863,211.35999989509583
50,9.740000009536743,215.55999994277954
51,9.77999997138977,223.5149998664856
52,9.765000104904175,218.00999999046326
53,9.699999809265137,216.74500012397766
54,9.599999904632568,214.11500000953674
55,9.735000133514404,212.3949999809265
56,9.730000019073486,238.75500011444092
57,9.764999866485596,244
58,9.815000057220459,216.49500012397766
59,9.609999895095825,216.20000004768372
60,9.700000047683716,212.57999992370605
61,9.650000095367432,220.05999994277954
62,9.664999961853027,217.29500007629395
63,9.589999914169312,214.9100000858307
64,9.714999914169312,219.99500012397766
65,9.599999904632568,217.21000003814697
66,9.605000019073486,216.48499989509583
67,9.414999961853027,228.31000018119812
68,9.684999942779541,212.7849998474121
69,9.47000002861023,214.7849998474121
70,9.65499997138977,209.40499997138977
71,9.504999876022339,211.0900001525879
72,9.775000095367432,212.95499992370605
73,9.52999997138977,212.8400001525879
74,9.699999809265137,209.49500012397766
75,9.899999856948853,211.7350001335144
76,9.670000076293945,216.59999990463257
77,9.644999980926514,211.41499996185303
78,9.610000133514404,213.02499985694885
79,9.769999980926514,213.625
80,10.059999942779541,224.0699999332428
81,9.540000200271606,212.5149998664856
82,9.554999828338623,217.37000012397766
83,9.28499984741211,208.2700002193451
84,9.27999997138977,216.1050000190735
85,9.170000076293945,207.84500002861023
86,9.134999990463257,210.0899999141693
87,9.190000057220459,208.05999994277954
88,9.480000019073486,216.87999987602234
89,9.394999980926514,216.22500014305115
90,9.40499997138977,210.23499989509583
91,9.210000038146973,209.15499997138977
92,9.130000114440918,208.45499992370605
93,9.299999952316284,213.03999996185303
94,9.140000104904175,212.60999989509583
95,9.335000038146973,211.63499999046326
96,9.324999809265137,208.62000012397766
97,9.125,216.84999990463257
98,9.269999980926514,212
99,9.27999997138977,216.00500011444092
100,9.234999895095825,216.86500000953674
101,9.244999885559082,209.07500004768372
102,9.200000047683716,226.41999983787537
103,9.419999837875366,210.5
104,9.275000095367432,211.6800000667572
105,9.119999885559082,212.41499996185303
106,9.255000114440918,214.09999990463257
107,9.264999866485596,214.86500000953674
108,9.204999923706055,213.40000009536743
109,9.160000085830688,210.8949999809265
110,9.115000009536743,210.17499995231628
111,9.34500002861023,209.68499994277954
112,9.170000076293945,219.15499997138977
113,9.355000019073486,210.95000004768372
114,9.130000114440918,211.34999990463257
115,9.230000019073486,213.60000014305115
116,9.115000009536743,210.2350001335144
117,9.28499984741211,209.59500002861023
118,9.180000066757202,214.2699999809265
119,9.234999895095825,206.22500014305115
120,9.210000038146973,214.31500005722046
121,9.190000057220459,213.12999987602234
122,9.319999933242798,214.4300000667572
123,9.235000133514404,206.23499989509583
124,9.255000114440918,212.77499985694885
125,9.440000057220459,223.01500010490417
126,9.074999809265137,211.67000007629395
127,9.319999933242798,209.02500009536743
