iteration,preprocess_ms,inference_ms,postprocess_ms,detector_total_ms,detection_count
0,4.199999988079071,151.6000000089407,0,155.79999999701977,2
1,4.0999999940395355,154.29999999701977,0,158.3999999910593,2
2,4.100000008940697,151.20000000298023,0,155.30000001192093,2
3,4.399999991059303,152.40000000596046,0,156.79999999701977,2
4,4.700000002980232,151.8999999910593,0,156.59999999403954,2
5,4.4000000059604645,152.59999999403954,0,157,2
6,4.199999988079071,152.90000000596046,0,157.09999999403954,2
7,4.299999997019768,151.40000000596046,0,155.70000000298023,2
8,4.0999999940395355,151.70000000298023,0,155.79999999701977,2
9,4,155.20000000298023,0,159.20000000298023,2
10,5.200000002980232,154.3999999910593,0,159.59999999403954,2
11,4.4000000059604645,154.70000000298023,0,159.1000000089407,2
12,4.199999988079071,147.30000001192093,0,151.5,2
13,4.199999988079071,148.5,0,152.69999998807907,2
14,4.100000008940697,148.70000000298023,0,152.80000001192093,2
15,4,147.3999999910593,0,151.3999999910593,2
16,4,146.70000000298023,0,150.70000000298023,2
17,4.299999997019768,148,0,152.29999999701977,2
18,4.200000002980232,146.90000000596046,0,151.1000000089407,2
19,4.399999991059303,146.79999999701977,0,151.19999998807907,2
20,4.100000008940697,147.09999999403954,0,151.20000000298023,2
21,4.100000008940697,147.8999999910593,0,152,2
22,4.200000002980232,147.90000000596046,0,152.1000000089407,2
23,4,146.79999999701977,0,150.79999999701977,2
24,5,149.5,0,154.5,2
25,4.0999999940395355,148,0,152.09999999403954,2
26,4.200000002980232,147,0,151.20000000298023,2
27,4,147.09999999403954,0,151.09999999403954,2
28,4.9000000059604645,147.5,0,152.40000000596046,2
29,5,147.20000000298023,0,152.20000000298023,2
30,4,147.79999999701977,0,151.79999999701977,2
31,4.200000002980232,147.70000000298023,0,151.90000000596046,2
32,4,148.69999998807907,0,152.69999998807907,2
33,7.4000000059604645,146.90000000596046,0,154.30000001192093,2
34,4.0999999940395355,146.90000000596046,0,151,2
35,4.399999991059303,147,0,151.3999999910593,2
36,4,147.70000000298023,0,151.70000000298023,2
37,4.299999997019768,147.1000000089407,0,151.40000000596046,2
38,4,147.09999999403954,0,151.09999999403954,2
39,4.100000008940697,146.5,0,150.6000000089407,2
40,4.0999999940395355,147.20000000298023,0,151.29999999701977,2
41,4,147.79999999701977,0,151.79999999701977,2
42,4,148.3999999910593,0,152.3999999910593,2
43,4,147.6000000089407,0.09999999403953552,151.70000000298023,2
44,3.9000000059604645,153.29999999701977,0,157.20000000298023,2
45,4.0999999940395355,163.6000000089407,0,167.70000000298023,2
46,6.0999999940395355,173.90000000596046,0,180,2
47,4.399999991059303,166.79999999701977,0,171.19999998807907,2
48,4,147.70000000298023,0,151.70000000298023,2
49,6.5,147.6000000089407,0,154.1000000089407,2
