iteration,preprocess_ms,inference_ms,postprocess_ms,detector_total_ms,detection_count
0,4.100000008940697,100.8999999910593,0,105,2
1,4.299999997019768,98.6000000089407,0,102.90000000596046,2
2,4.299999997019768,102.40000000596046,0,106.70000000298023,2
3,4.5999999940395355,94.29999999701977,0,98.8999999910593,2
4,4.200000002980232,98.90000000596046,0,103.1000000089407,2
5,4.199999988079071,94.70000000298023,0,98.8999999910593,2
6,4.299999997019768,97.30000001192093,0,101.6000000089407,2
7,4.299999997019768,94.59999999403954,0,98.8999999910593,2
8,4,97.6000000089407,0,101.6000000089407,2
9,4,91,0,95,2
10,4.200000002980232,100.70000000298023,0,104.90000000596046,2
11,4.399999991059303,90.1000000089407,0,94.5,2
12,4.199999988079071,97.40000000596046,0,101.59999999403954,2
13,4.299999997019768,97.40000000596046,0,101.70000000298023,2
14,4.399999991059303,101.5,0,105.8999999910593,2
15,4.299999997019768,91.59999999403954,0,95.8999999910593,2
16,4,96.5,0,100.5,2
17,4.800000011920929,94.69999998807907,0,99.5,2
18,4.100000008940697,95.79999999701977,0,99.90000000596046,2
19,3.9000000059604645,95.8999999910593,0,99.79999999701977,2
20,4.299999997019768,91.6000000089407,0,95.90000000596046,2
21,3.8999999910593033,92.80000001192093,0,96.70000000298023,2
22,4,99.5,0,103.5,2
23,4.0999999940395355,94.20000000298023,0,98.29999999701977,2
24,4.0999999940395355,91.6000000089407,0,95.70000000298023,2
25,4.199999988079071,94.70000000298023,0,98.8999999910593,2
26,4.100000008940697,94.19999998807907,0,98.29999999701977,2
27,4.200000002980232,98.29999999701977,0,102.5,2
28,4.5,97.5,0,102,2
29,4.600000008940697,96.79999999701977,0,101.40000000596046,2
30,4.0999999940395355,93.20000000298023,0,97.29999999701977,2
31,4.299999997019768,99.6000000089407,0,103.90000000596046,2
32,4.0999999940395355,98.6000000089407,0,102.70000000298023,2
33,4.199999988079071,99.20000000298023,0,103.3999999910593,2
34,4.700000002980232,96.70000000298023,0,101.40000000596046,2
35,5.200000002980232,92.3999999910593,0,97.59999999403954,2
36,4.200000002980232,98.29999999701977,0.10000000894069672,102.6000000089407,2
37,4.199999988079071,92.30000001192093,0,96.5,2
38,4.5,95.29999999701977,0,99.79999999701977,2
39,3.8999999910593033,97.80000001192093,0,101.70000000298023,2
40,4.0999999940395355,101.09999999403954,0,105.19999998807907,2
41,5,94.1000000089407,0,99.1000000089407,2
42,4.899999991059303,104.6000000089407,0,109.5,2
43,5,93.8999999910593,0,98.8999999910593,2
44,4.5,95.70000000298023,0,100.20000000298023,2
45,4,95,0,99,2
46,4,102.70000000298023,0,106.70000000298023,2
47,4,95.5,0,99.5,2
48,4.0999999940395355,98.80000001192093,0,102.90000000596046,2
49,4.899999991059303,95.5,0,100.3999999910593,2
