iteration,preprocess_ms,inference_ms,postprocess_ms,detector_total_ms,detection_count
0,263.69999998807907,96.20000000298023,0,359.8999999910593,2
1,260.09999999403954,98.20000000298023,0,358.29999999701977,2
2,257.29999999701977,91.90000000596046,0,349.20000000298023,2
3,262,95.3999999910593,0.10000000894069672,357.5,2
4,265.29999999701977,96.09999999403954,0,361.3999999910593,2
5,261.20000000298023,98.20000000298023,0,359.40000000596046,2
6,260.59999999403954,100.1000000089407,0,360.70000000298023,2
7,258.29999999701977,98.20000000298023,0,356.5,2
8,287.3999999910593,96.79999999701977,0,384.19999998807907,2
9,268,94,0,362,2
10,258.5,95.70000000298023,0,354.20000000298023,2
11,259,98.1000000089407,0,357.1000000089407,2
12,258.69999998807907,98.70000000298023,0,357.3999999910593,2
13,273.79999999701977,96.20000000298023,0,370,2
14,272.40000000596046,96.29999999701977,0,368.70000000298023,2
15,268.59999999403954,97,0,365.59999999403954,2
16,270.20000000298023,94.90000000596046,0,365.1000000089407,2
17,276.3999999910593,97.6000000089407,0,374,2
18,269.79999999701977,98,0,367.79999999701977,2
19,269.29999999701977,95.90000000596046,0,365.20000000298023,2
20,271.5,95.59999999403954,0,367.09999999403954,2
21,271,94.1000000089407,0,365.1000000089407,2
22,271.69999998807907,92.20000000298023,0,363.8999999910593,2
23,270.70000000298023,94,0,364.70000000298023,2
24,271.90000000596046,101,0,372.90000000596046,2
25,272.3999999910593,93.79999999701977,0,366.19999998807907,2
26,274.40000000596046,95.70000000298023,0,370.1000000089407,2
27,272.90000000596046,96.8999999910593,0,369.79999999701977,2
28,268.1000000089407,90.79999999701977,0,358.90000000596046,2
29,273.40000000596046,95.59999999403954,0,369,2
30,266.09999999403954,94.80000001192093,0,360.90000000596046,2
31,263.79999999701977,95.79999999701977,0,359.59999999403954,2
32,263.5,96.59999999403954,0,360.09999999403954,2
33,263.90000000596046,93.09999999403954,0,357,2
34,264.80000001192093,96.8999999910593,0,361.70000000298023,2
35,266.90000000596046,92.8999999910593,0,359.79999999701977,2
36,263.1000000089407,92.8999999910593,0,356,2
37,261.40000000596046,90.70000000298023,0,352.1000000089407,2
38,263.5,94,0,357.5,2
39,261.70000000298023,96.59999999403954,0,358.29999999701977,2
40,258.5,90.59999999403954,0,349.09999999403954,2
41,259.1000000089407,97.29999999701977,0,356.40000000596046,2
42,258.40000000596046,96.09999999403954,0,354.5,2
43,258.79999999701977,100.6000000089407,0,359.40000000596046,2
44,260.29999999701977,99.29999999701977,0,359.59999999403954,2
45,259.30000001192093,103.09999999403954,0,362.40000000596046,2
46,258.5,98.70000000298023,0,357.20000000298023,2
47,262.70000000298023,101.29999999701977,0,364,2
48,258.90000000596046,91.20000000298023,0,350.1000000089407,2
49,263.09999999403954,92.40000000596046,0,355.5,2
