iteration,prepare_ms,inference_ms
0,10.699999988079071,11.900000005960464
1,10.5,13.5
2,11.5,11.400000005960464
3,10,12.5
4,7.199999988079071,12.599999994039536
5,6.800000011920929,14.199999988079071
6,6.9000000059604645,10.400000005960464
7,10.799999982118607,11.5
8,7.200000017881393,11
9,6.9000000059604645,11.699999988079071
10,6.800000011920929,13.199999988079071
11,9.5,11.099999994039536
12,8.300000011920929,11
13,8.400000005960464,12.299999982118607
14,7,12.099999994039536
15,7.100000023841858,11.5
16,6.5999999940395355,10.799999982118607
17,6.600000023841858,11.399999976158142
18,7.4000000059604645,12.300000011920929
19,6.9000000059604645,11.799999982118607
20,6.800000011920929,11.099999994039536
21,7,13
22,7.800000011920929,11.299999982118607
23,6.9000000059604645,11.099999994039536
24,7.300000011920929,11.900000005960464
25,7.0999999940395355,13.099999994039536
26,6.5,12.400000005960464
27,6.699999988079071,11.900000005960464
28,6.699999988079071,13.400000005960464
29,6.9000000059604645,13
30,7.300000011920929,13.5
31,7,12.399999976158142
32,7.100000023841858,10.699999988079071
33,6.5999999940395355,12.5
34,7,11.200000017881393
35,7,11.299999982118607
36,7.200000017881393,14.199999988079071
37,7.300000011920929,11
38,7.0999999940395355,11.199999988079071
39,6.800000011920929,11.299999982118607
40,6.600000023841858,10.899999976158142
41,7.100000023841858,11.299999982118607
42,7.5,11.700000017881393
43,6.899999976158142,11.5
44,7.100000023841858,11.399999976158142
45,6.699999988079071,13.800000011920929
46,6.799999982118607,11
47,7.800000011920929,12
48,7.0999999940395355,12.900000005960464
49,6.9000000059604645,13.199999988079071
50,7.300000011920929,12.400000005960464
51,6.699999988079071,10.800000011920929
52,6.799999982118607,12.099999994039536
53,7,12.5
54,7,12.300000011920929
55,6.800000011920929,10.699999988079071
56,6.699999988079071,10.800000011920929
57,9.400000005960464,13.199999988079071
58,9.099999994039536,10.900000005960464
59,10.400000005960464,13
60,6.9000000059604645,11.400000005960464
61,7.199999988079071,11.900000005960464
62,7.5,11.5
63,7.0999999940395355,12.5
64,7.300000011920929,11.599999994039536
65,7.4000000059604645,12.199999988079071
66,8.5,11
67,8.400000005960464,11.599999994039536
68,7.300000011920929,11.599999994039536
69,7.299999982118607,10.900000005960464
70,6.9000000059604645,12
71,7.199999988079071,12.300000011920929
72,7.5999999940395355,10.900000005960464
73,7.300000011920929,11.399999976158142
74,7.100000023841858,12.699999988079071
75,7.0999999940395355,12.700000017881393
76,7.5,12.299999982118607
77,9.5,12.900000005960464
78,7.4000000059604645,11.5
79,7.799999982118607,11
80,7.100000023841858,12.399999976158142
81,7.100000023841858,13.699999988079071
82,6.800000011920929,13.199999988079071
83,7,13.099999994039536
84,7.200000017881393,12
85,8.099999994039536,11.900000005960464
86,6.799999982118607,11.200000017881393
87,7.199999988079071,10.900000005960464
88,7.299999982118607,13.300000011920929
89,6.9000000059604645,12.5
90,7,11.699999988079071
91,6.800000011920929,12.699999988079071
92,6.700000017881393,11.799999982118607
93,8.800000011920929,12.699999988079071
94,6.700000017881393,11.399999976158142
95,7.100000023841858,13.199999988079071
96,7.300000011920929,12.5
97,7.0999999940395355,11.299999982118607
98,6.9000000059604645,12.099999994039536
99,7.300000011920929,11.699999988079071
100,7.600000023841858,11.699999988079071
101,7.5,12
102,7.699999988079071,12.900000005960464
103,7,11.700000017881393
104,7.799999982118607,11.200000017881393
105,7.299999982118607,12.700000017881393
106,7.299999982118607,12.300000011920929
107,7,11.699999988079071
108,6.9000000059604645,12
109,7.699999988079071,12.5
110,8,11.600000023841858
111,7.199999988079071,12
112,7,10.900000005960464
113,7,11.299999982118607
114,7.700000017881393,12.099999994039536
115,7.199999988079071,11.300000011920929
116,6.5999999940395355,14.900000005960464
117,8.400000005960464,12.599999994039536
118,9.699999988079071,11
119,8.600000023841858,12.599999994039536
120,8,10.799999982118607
121,7,11.300000011920929
122,7.300000011920929,12.599999994039536
123,7.299999982118607,11.800000011920929
124,7.699999988079071,11.600000023841858
125,7.0999999940395355,11.299999982118607
126,7.200000017881393,12.5
127,6.5999999940395355,11.400000005960464
128,6.5999999940395355,11.400000005960464
129,7.199999988079071,12.300000011920929
130,7.299999982118607,11.900000005960464
131,7.200000017881393,13
132,6.799999982118607,12
133,6.700000017881393,12.299999982118607
134,7.5,11.599999994039536
135,6.800000011920929,11.699999988079071
136,6.600000023841858,11.099999994039536
137,7.299999982118607,12.300000011920929
138,6.9000000059604645,12.599999994039536
139,6.9000000059604645,11.299999982118607
140,6.700000017881393,11.400000005960464
141,7.199999988079071,11.699999988079071
142,6.700000017881393,12.400000005960464
143,7.5999999940395355,12.099999994039536
144,7.0999999940395355,11.200000017881393
145,7.199999988079071,12.900000005960464
146,7.799999982118607,12.200000017881393
147,6.799999982118607,12.300000011920929
148,7,12.900000005960464
149,7,12.599999994039536
150,7.300000011920929,11.799999982118607
151,7.5,11.700000017881393
152,6.799999982118607,12.300000011920929
153,6.5999999940395355,11.599999994039536
154,6.700000017881393,13.400000005960464
155,7.199999988079071,12.5
156,6.9000000059604645,12
157,6.799999982118607,11.700000017881393
158,8.900000005960464,11.099999994039536
159,6.9000000059604645,12.900000005960464
160,7.699999988079071,13.599999994039536
161,7.700000017881393,11.5
162,7.0999999940395355,11.400000005960464
163,7.0999999940395355,11
164,6.9000000059604645,10.5
165,7.0999999940395355,11.199999988079071
166,8.800000011920929,13.5
167,9.900000005960464,13.199999988079071
168,9,12.5
169,6.800000011920929,11.599999994039536
170,7.5999999940395355,12
171,8.800000011920929,12.5
172,7.199999988079071,11.199999988079071
173,6.800000011920929,12.699999988079071
174,6.799999982118607,10.599999994039536
175,6.9000000059604645,11.400000005960464
176,7.0999999940395355,13
177,9.300000011920929,11.5
178,7,12.199999988079071
179,6.9000000059604645,11
180,7,12.099999994039536
181,6.800000011920929,12.599999994039536
182,6.800000011920929,11.599999994039536
183,7.9000000059604645,12.699999988079071
184,7.199999988079071,11.400000005960464
185,7.700000017881393,11.199999988079071
186,7.699999988079071,11.300000011920929
187,6.800000011920929,12.199999988079071
188,7.199999988079071,12.100000023841858
189,8.099999994039536,11.799999982118607
190,7.100000023841858,11.799999982118607
191,7.0999999940395355,10.900000005960464
192,6.800000011920929,13
193,6.699999988079071,11
194,6.800000011920929,11.199999988079071
195,7.5999999940395355,11.5
196,6.800000011920929,12.199999988079071
197,7.100000023841858,13.099999994039536
198,7.799999982118607,12.100000023841858
199,6.5999999940395355,11.799999982118607
200,7,12.400000005960464
201,7,11.300000011920929
202,6.9000000059604645,12.5
203,7.199999988079071,12.900000005960464
204,7,13
205,6.799999982118607,11.800000011920929
206,6.9000000059604645,11.400000005960464
207,6.799999982118607,12.5
208,7.0999999940395355,11.800000011920929
209,6.699999988079071,11.800000011920929
210,6.9000000059604645,11.599999994039536
211,7.0999999940395355,11.400000005960464
212,7.0999999940395355,11.300000011920929
213,7.4000000059604645,12.099999994039536
214,7.199999988079071,12.599999994039536
215,6.700000017881393,12.599999994039536
216,6.800000011920929,11.699999988079071
217,6.800000011920929,11
218,6.899999976158142,12.400000005960464
219,7.4000000059604645,11.300000011920929
220,7.699999988079071,13.800000011920929
221,8.099999994039536,12
222,8.799999982118607,11.100000023841858
223,6.799999982118607,13.300000011920929
224,7.0999999940395355,12.400000005960464
225,6.799999982118607,13.400000005960464
226,7,11
227,7,10.599999994039536
228,7.100000023841858,11.199999988079071
229,7,12.800000011920929
