iteration,prepare_ms,inference_ms
0,0.030000001192092896,0.1850000023841858
1,0.030000001192092896,0.17999997735023499
2,0.009999990463256836,0.1550000011920929
3,0.004999995231628418,0.20500001311302185
4,0.009999990463256836,0.16499999165534973
5,0.010000020265579224,0.1599999964237213
6,0.009999990463256836,0.1550000011920929
7,0.009999990463256836,0.1550000011920929
8,0.010000020265579224,0.1550000011920929
9,0.009999990463256836,0.1550000011920929
10,0.009999990463256836,0.1550000011920929
11,0.010000020265579224,0.1599999964237213
12,0.004999995231628418,0.18000000715255737
13,0.009999990463256836,0.32499998807907104
14,0.010000020265579224,0.29499998688697815
15,0.010000020265579224,0.2849999964237213
16,0.009999990463256836,0.30000001192092896
17,0.009999990463256836,0.2750000059604645
18,0.014999985694885254,0.26500001549720764
19,0.014999985694885254,0.27000001072883606
20,0.014999985694885254,0.26500001549720764
21,0.014999985694885254,0.3149999976158142
22,0.015000015497207642,0.1899999976158142
23,0.009999990463256836,0.20500001311302185
24,0.009999990463256836,0.3199999928474426
25,0.02000001072883606,0.29500001668930054
26,0.014999985694885254,0.2849999964237213
27,0.015000015497207642,0.26999998092651367
28,0.015000015497207642,0.29499998688697815
29,0.015000015497207642,0.28999999165534973
30,0.009999990463256836,0.32500001788139343
31,0.5649999976158142,0.4050000011920929
32,0.014999985694885254,0.30000001192092896
33,0.014999985694885254,0.2199999988079071
34,0.010000020265579224,0.19999998807907104
35,0.010000020265579224,0.1899999976158142
36,0.014999985694885254,0.36000001430511475
37,0.019999980926513672,0.4000000059604645
38,0.015000015497207642,0.35499998927116394
39,0.025000005960464478,0.3349999785423279
40,0.02000001072883606,0.35499998927116394
41,0.015000015497207642,0.22999998927116394
42,0.010000020265579224,0.2549999952316284
43,0.009999990463256836,0.3100000023841858
44,0.014999985694885254,0.23500001430511475
45,0.014999985694885254,0.36000001430511475
46,0.009999990463256836,0.3149999976158142
47,0.014999985694885254,0.2850000262260437
48,0.014999985694885254,0.26500001549720764
49,0.014999985694885254,0.5900000035762787
50,0.034999996423721313,0.36000001430511475
51,0.009999990463256836,0.3149999976158142
52,0.014999985694885254,0.30000001192092896
53,0.009999990463256836,0.2900000214576721
54,0.014999985694885254,0.2900000214576721
55,0.014999985694885254,0.3199999928474426
56,0.04000002145767212,0.304999977350235
57,0.04000002145767212,0.2800000011920929
58,0.034999996423721313,0.2849999964237213
59,0.03999999165534973,0.2800000011920929
60,0.14500001072883606,0.28999999165534973
61,0.3149999976158142,0.3400000035762787
62,0.030000001192092896,0.2750000059604645
63,0.034999996423721313,0.2849999964237213
64,0.030000001192092896,0.28999999165534973
65,0.050000011920928955,0.28999999165534973
66,0.025000005960464478,0.2849999964237213
67,0.030000001192092896,0.2750000059604645
68,0.034999996423721313,0.2849999964237213
69,0.030000001192092896,0.2750000059604645
70,0.03999999165534973,0.2849999964237213
71,0.034999996423721313,0.2800000011920929
72,0.04500001668930054,0.2800000011920929
73,0.034999996423721313,0.29499998688697815
74,0.034999996423721313,0.2900000214576721
75,0.034999996423721313,0.2800000011920929
76,0.03999999165534973,0.3499999940395355
77,0.05500000715255737,0.800000011920929
78,0.034999996423721313,0.25
79,0.025000005960464478,0.19999998807907104
80,0.025000005960464478,0.16999998688697815
81,0.025000005960464478,0.16499999165534973
82,0.025000005960464478,0.33500000834465027
83,0.025000005960464478,0.26999998092651367
84,0.025000005960464478,0.24000000953674316
85,0.025000005960464478,0.2199999988079071
