iteration,prepare_ms,inference_ms
0,0.009999990463256836,3.0999999940395355
1,0.004999995231628418,3.3700000047683716
2,0.010000020265579224,4.044999986886978
3,0.025000005960464478,2.979999989271164
4,0.025000005960464478,3.919999986886978
5,0.010000020265579224,3.0499999821186066
6,0.02000001072883606,3.4000000059604645
7,0.004999995231628418,2.9850000143051147
8,0.009999990463256836,3.1299999952316284
9,0.015000015497207642,3.869999974966049
10,0.005000025033950806,3.9749999940395355
11,0.009999990463256836,3.074999988079071
12,0.005000025033950806,2.9249999821186066
13,0.004999995231628418,2.9850000143051147
14,0.004999995231628418,3.580000013113022
15,0.004999995231628418,2.919999986886978
16,0.004999995231628418,3.4950000047683716
17,0.004999995231628418,3.0100000202655792
18,0.009999990463256836,3.0149999856948853
19,0.005000025033950806,3.4650000035762787
20,0.004999995231628418,3.0049999952316284
21,0.004999995231628418,3
22,0.004999995231628418,2.990000009536743
23,0.004999995231628418,3.0049999952316284
24,0.004999995231628418,3.4950000047683716
25,0.004999995231628418,3.0850000083446503
26,0.009999990463256836,3.5349999964237213
27,0.02000001072883606,3.854999989271164
28,0.005000025033950806,3.074999988079071
29,0.015000015497207642,3.8949999809265137
30,0.009999990463256836,3.505000025033951
31,0.004999995231628418,3.0199999809265137
32,0.009999990463256836,2.9549999833106995
33,0.005000025033950806,2.9849999845027924
34,0.009999990463256836,2.9950000047683716
35,0.005000025033950806,3.9849999845027924
36,0.009999990463256836,3
37,0.010000020265579224,3.0049999952316284
38,0.009999990463256836,2.9749999940395355
39,0.005000025033950806,3.009999990463257
40,0.009999990463256836,3.4850000143051147
41,0.004999995231628418,2.9749999940395355
42,0.004999995231628418,3.5450000166893005
43,0.004999995231628418,3.9650000035762787
44,0.009999990463256836,3.0350000262260437
45,0.004999995231628418,2.9449999928474426
46,0.005000025033950806,3.469999998807907
47,0.009999990463256836,3.0349999964237213
48,0.009999990463256836,2.9800000190734863
49,0.009999990463256836,2.939999997615814
50,0.02000001072883606,4.034999996423721
51,0.030000001192092896,2.9300000071525574
52,0.02000001072883606,2.959999978542328
53,0.025000005960464478,3.469999998807907
54,0.030000001192092896,3.479999989271164
55,0.03999999165534973,3.030000001192093
56,0.030000001192092896,3.875
57,0.019999980926513672,2.9800000190734863
58,0.014999985694885254,2.9800000190734863
59,0.014999985694885254,2.9850000143051147
60,0.019999980926513672,3.4950000047683716
61,0.02000001072883606,3.9749999940395355
62,0.015000015497207642,2.979999989271164
63,0.02000001072883606,3.044999986886978
64,0.034999996423721313,2.9749999940395355
65,0.029999971389770508,2.915000021457672
66,0.025000005960464478,2.969999998807907
67,0.014999985694885254,2.955000013113022
68,0.019999980926513672,2.4950000047683716
69,0.02000001072883606,3.9749999940395355
70,0.02000001072883606,3
71,0.014999985694885254,2.9749999940395355
72,0.02000001072883606,2.9650000035762787
73,0.014999985694885254,2.990000009536743
74,0.02000001072883606,3.0349999964237213
75,0.03999999165534973,2.9099999964237213
76,0.02000001072883606,3.4950000047683716
77,0.019999980926513672,2.9800000190734863
78,0.009999990463256836,3.4950000047683716
79,0.015000015497207642,3.479999989271164
80,0.014999985694885254,3
81,0.015000015497207642,4.044999986886978
82,0.015000015497207642,2.919999986886978
83,0.010000020265579224,3.044999986886978
84,0.034999996423721313,3.4000000059604645
85,0.014999985694885254,3.990000009536743
86,0.02000001072883606,2.9849999845027924
87,0.010000020265579224,3.0149999856948853
88,0.02000001072883606,2.9650000035762787
89,0.019999980926513672,2.9850000143051147
90,0.014999985694885254,2.9749999940395355
91,0.02000001072883606,2.969999998807907
92,0.02000001072883606,3
93,0.009999990463256836,3.4800000190734863
94,0.019999980926513672,2.9650000035762787
95,0.015000015497207642,3
96,0.014999985694885254,2.990000009536743
97,0.019999980926513672,2.9800000190734863
98,0.034999996423721313,3.9650000035762787
99,0.014999985694885254,2.9800000190734863
100,0.014999985694885254,2.990000009536743
101,0.019999980926513672,2.969999998807907
102,0.02000001072883606,3.060000002384186
103,0.034999996423721313,3.395000010728836
104,0.014999985694885254,3.030000001192093
105,0.009999990463256836,3.9500000178813934
106,0.02000001072883606,2.9849999845027924
107,0.015000015497207642,3.4849999845027924
108,0.019999980926513672,3.020000010728836
109,0.034999996423721313,4.390000015497208
110,0.019999980926513672,3.969999998807907
111,0.015000015497207642,2.979999989271164
112,0.015000015497207642,2.9849999845027924
113,0.014999985694885254,2.9749999940395355
114,0.015000015497207642,4.054999977350235
115,0.030000001192092896,3.4200000166893005
116,0.014999985694885254,3.020000010728836
117,0.034999996423721313,3.905000001192093
118,0.025000005960464478,4
119,0.02000001072883606,2.9650000035762787
120,0.019999980926513672,2.969999998807907
121,0.02000001072883606,2.9749999940395355
122,0.02000001072883606,2.9849999845027924
123,0.015000015497207642,3
124,0.014999985694885254,2.9800000190734863
125,0.009999990463256836,3.9950000047683716
126,0.019999980926513672,3.040000021457672
127,0.034999996423721313,2.905000001192093
128,0.019999980926513672,2.9800000190734863
129,0.02499997615814209,2.9950000047683716
130,0.02000001072883606,3.685000002384186
131,0.034999996423721313,2.7750000059604645
132,0.019999980926513672,2.9800000190734863
133,0.014999985694885254,2.9950000047683716
134,0.015000015497207642,2.979999989271164
135,0.014999985694885254,3.4850000143051147
136,0.02000001072883606,3
137,0.014999985694885254,2.9749999940395355
138,0.015000015497207642,3.4899999797344208
139,0.015000015497207642,3.5049999952316284
140,0.02000001072883606,3.4899999797344208
141,0.015000015497207642,4.0250000059604645
142,0.030000001192092896,2.9149999916553497
143,0.014999985694885254,2.9950000047683716
144,0.02000001072883606,2.9650000035762787
145,0.014999985694885254,2.9850000143051147
146,0.014999985694885254,2.990000009536743
147,0.014999985694885254,2.9950000047683716
148,0.02000001072883606,2.9749999940395355
149,0.015000015497207642,3.7049999833106995
150,0.015000015497207642,3.759999990463257
151,0.02000001072883606,2.979999989271164
152,0.015000015497207642,2.979999989271164
153,0.014999985694885254,2.9850000143051147
154,0.009999990463256836,3.0100000202655792
155,0.019999980926513672,2.975000023841858
156,0.014999985694885254,3.0349999964237213
157,0.034999996423721313,2.905000001192093
158,0.015000015497207642,3.4950000047683716
159,0.014999985694885254,3.5049999952316284
160,0.02000001072883606,2.9600000083446503
161,0.014999985694885254,2.9850000143051147
162,0.014999985694885254,2.9950000047683716
163,0.015000015497207642,3.024999976158142
164,0.030000001192092896,2.905000001192093
165,0.02000001072883606,3.854999989271164
166,0.02000001072883606,3.615000009536743
167,0.019999980926513672,2.9800000190734863
168,0.019999980926513672,2.9850000143051147
169,0.014999985694885254,3.490000009536743
170,0.015000015497207642,2.9849999845027924
171,0.025000005960464478,2.9650000035762787
172,0.02000001072883606,2.994999974966049
173,0.015000015497207642,2.939999997615814
174,0.02000001072883606,3.0049999952316284
175,0.025000005960464478,3.469999998807907
176,0.019999980926513672,2.9950000047683716
177,0.015000015497207642,2.994999974966049
178,0.015000015497207642,2.979999989271164
179,0.015000015497207642,2.9849999845027924
180,0.015000015497207642,3.4849999845027924
181,0.015000015497207642,2.9950000047683716
182,0.019999980926513672,3.490000009536743
183,0.014999985694885254,3.969999998807907
184,0.025000005960464478,4.050000011920929
185,0.04999998211860657,2.880000025033951
186,0.030000001192092896,3.459999978542328
187,0.02000001072883606,3.4950000047683716
188,0.019999980926513672,2.969999998807907
189,0.02000001072883606,2.979999989271164
190,0.015000015497207642,2.9849999845027924
191,0.010000020265579224,2.4899999797344208
192,0.015000015497207642,3.550000011920929
193,0.030000001192092896,3.4049999713897705
194,0.02000001072883606,3.4850000143051147
195,0.019999980926513672,3.4950000047683716
196,0.025000005960464478,2.969999998807907
197,0.009999990463256836,2.975000023841858
198,0.014999985694885254,2.9800000190734863
199,0.014999985694885254,2.9850000143051147
200,0.030000001192092896,2.959999978542328
201,0.02000001072883606,3.979999989271164
202,0.014999985694885254,3.490000009536743
203,0.019999980926513672,3.4800000190734863
204,0.014999985694885254,3.990000009536743
205,0.02000001072883606,2.9749999940395355
206,0.014999985694885254,2.990000009536743
207,0.014999985694885254,3.5450000166893005
208,0.034999996423721313,2.905000001192093
209,0.02000001072883606,2.9749999940395355
210,0.019999980926513672,3
211,0.015000015497207642,3.4749999940395355
212,0.02000001072883606,3.979999989271164
213,0.02000001072883606,3.0049999952316284
214,0.02000001072883606,3.084999978542328
215,0.034999996423721313,2.830000013113022
216,0.02000001072883606,2.9849999845027924
217,0.02000001072883606,3.509999990463257
218,0.015000015497207642,3.4899999797344208
219,0.015000015497207642,2.9849999845027924
220,0.02000001072883606,2.9849999845027924
221,0.02000001072883606,3.4850000143051147
222,0.019999980926513672,3.0399999916553497
223,0.0350000262260437,2.9099999964237213
224,0.014999985694885254,2.9850000143051147
225,0.014999985694885254,2.9800000190734863
226,0.014999985694885254,2.979999989271164
227,0.02000001072883606,3.0349999964237213
228,0.015000015497207642,2.959999978542328
229,0.015000015497207642,4.019999980926514
230,0.015000015497207642,2.979999989271164
231,0.015000015497207642,3.490000009536743
232,0.019999980926513672,3.939999997615814
233,0.02000001072883606,2.990000009536743
234,0.030000001192092896,3.0149999856948853
235,0.02000001072883606,2.9300000071525574
236,0.014999985694885254,3.9850000143051147
237,0.015000015497207642,3.4449999928474426
238,0.010000020265579224,3.0049999952316284
239,0.025000005960464478,2.9549999833106995
240,0.02000001072883606,3.9849999845027924
241,0.02000001072883606,3.0699999928474426
242,0.030000001192092896,3.8850000202655792
243,0.019999980926513672,4.03999999165535
244,0.02000001072883606,3.935000002384186
245,0.02000001072883606,3.469999998807907
246,0.019999980926513672,3.0450000166893005
247,0.034999996423721313,3.405000001192093
248,0.019999980926513672,3.5250000059604645
249,0.034999996423721313,3.4300000071525574
250,0.015000015497207642,3.0199999809265137
251,0.015000015497207642,3.990000009536743
252,0.034999996423721313,2.919999986886978
253,0.025000005960464478,3.0250000059604645
254,0.030000001192092896,3.5049999952316284
255,0.030000001192092896,3.4549999833106995
256,0.0350000262260437,3.9099999964237213
257,0.014999985694885254,3.050000011920929
